body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_pos21	joint_pos22	joint_pos23	joint_pos24	joint_pos25	joint_pos26	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20	joint_vel_21	joint_vel_22	joint_vel_23	joint_vel_24	joint_vel_25	joint_vel_26
-0.680382	1.068453	0.932505	0.017213	0.010529	-0.005486	0.999781	0.044438	0.078145	-0.287051	0.701882	-0.430740	-0.055555	-0.067763	0.083081	-0.230575	0.604740	-0.409187	0.067519	0.017015	0.040101	0.131685	-0.289995	-0.312579	-0.127008	-0.121561	0.000000	-0.068265	-0.126242	0.523212	-0.213373	-0.358544	0.036560	0.000000	-0.000356	0.018384	-0.006296	-0.001246	0.007522	0.003881	-0.001047	0.011315	-0.012056	0.001279	0.005698	0.001527	-0.000911	0.015394	0.005615	-0.029986	0.007213	0.024119	-0.009578	0.000000	-0.024113	0.017289	0.052679	-0.025500	-0.000528	0.005851	0.000000
-0.680345	1.068547	0.932540	0.017355	0.010465	-0.005411	0.999780	0.044453	0.078595	-0.287200	0.701870	-0.430578	-0.055508	-0.067791	0.083527	-0.230881	0.604816	-0.409003	0.067482	0.016970	0.040370	0.131801	-0.290696	-0.312471	-0.126569	-0.121732	0.000000	-0.068752	-0.125885	0.524240	-0.213876	-0.358575	0.036657	0.000000	0.000942	0.024666	-0.008422	-0.002633	0.010170	-0.003461	0.000578	0.016348	-0.018897	0.003573	0.003670	-0.004170	0.002054	0.011182	0.006408	-0.038891	0.003987	0.019994	-0.007720	0.000000	-0.023442	0.018498	0.053632	-0.023893	-0.000853	0.004018	0.000000
-0.680262	1.068674	0.932554	0.017538	0.010400	-0.005378	0.999778	0.044476	0.079131	-0.287388	0.701777	-0.430333	-0.055694	-0.067740	0.083735	-0.231331	0.604883	-0.409040	0.067352	0.017097	0.040549	0.131941	-0.291551	-0.312419	-0.126208	-0.121870	0.000000	-0.069203	-0.125502	0.525358	-0.214329	-0.358578	0.036721	0.000000	0.003942	0.029966	-0.008886	-0.001062	0.009639	-0.002643	0.003606	0.021496	-0.021806	0.004931	0.006628	-0.003986	0.004172	0.006333	0.007097	-0.043304	0.000472	0.017494	-0.005681	0.000000	-0.021109	0.020035	0.061347	-0.020806	0.001714	0.002887	0.000000
-0.680233	1.068811	0.932584	0.017932	0.010306	-0.005334	0.999772	0.044611	0.079794	-0.287556	0.701828	-0.430192	-0.055614	-0.067646	0.084386	-0.231753	0.605013	-0.408737	0.067323	0.017137	0.040624	0.132085	-0.292429	-0.312452	-0.125869	-0.121959	0.000000	-0.069596	-0.125083	0.526694	-0.214709	-0.358506	0.036773	0.000000	0.009791	0.032277	-0.013294	0.002766	0.010205	0.004782	0.008360	0.033040	-0.027081	0.005725	0.016973	-0.000937	0.002274	0.000833	0.009084	-0.041416	-0.003532	0.017149	-0.001767	0.000000	-0.019176	0.022485	0.071736	-0.017975	0.004813	0.003135	0.000000
-0.680129	1.069000	0.932616	0.018226	0.010215	-0.005345	0.999767	0.044868	0.080423	-0.287920	0.701888	-0.429925	-0.055503	-0.067406	0.085056	-0.232414	0.605112	-0.408361	0.067314	0.017188	0.040582	0.132304	-0.293207	-0.312560	-0.125522	-0.121940	0.000000	-0.069970	-0.124602	0.528227	-0.215048	-0.358386	0.036846	0.000000	0.013000	0.030732	-0.020377	0.004087	0.008239	0.003513	0.011964	0.029997	-0.034136	0.005035	0.013108	-0.000215	-0.000139	-0.003761	0.013575	-0.042065	-0.006748	0.014167	0.003248	0.000000	-0.019508	0.025232	0.076981	-0.016844	0.005162	0.004196	0.000000
-0.680034	1.069169	0.932612	0.018482	0.010106	-0.005369	0.999764	0.045131	0.081023	-0.288371	0.701991	-0.429863	-0.055473	-0.067168	0.085586	-0.233119	0.605214	-0.408213	0.067314	0.017131	0.040473	0.132628	-0.294111	-0.312722	-0.125302	-0.121829	0.000000	-0.070377	-0.124074	0.529773	-0.215382	-0.358300	0.036941	0.000000	0.011042	0.030606	-0.018747	0.005649	0.002153	0.000034	0.008766	0.035263	-0.031422	0.006446	0.008227	0.000599	0.000134	-0.006508	0.016144	-0.047155	-0.008914	0.008926	0.006566	0.000000	-0.020035	0.025593	0.076033	-0.015804	0.003297	0.004803	0.000000
-0.679989	1.069296	0.932613	0.018876	0.009968	-0.005393	0.999758	0.045309	0.081647	-0.288670	0.702114	-0.429839	-0.055501	-0.067055	0.086467	-0.233671	0.605370	-0.408032	0.067338	0.017193	0.040322	0.132950	-0.295093	-0.312917	-0.125165	-0.121678	0.000000	-0.070771	-0.123579	0.531268	-0.215680	-0.358254	0.037039	0.000000	0.009399	0.028128	-0.014404	0.005075	0.001720	-0.004889	0.007778	0.029374	-0.026508	0.006284	0.004476	0.001927	-0.002533	-0.008481	0.015696	-0.049504	-0.011064	0.005583	0.008523	0.000000	-0.021244	0.023744	0.069810	-0.014230	0.000226	0.004107	0.000000
-0.679950	1.069434	0.932593	0.019156	0.009881	-0.005409	0.999753	0.045507	0.082148	-0.288947	0.702194	-0.429794	-0.055669	-0.066857	0.086761	-0.234179	0.605466	-0.408034	0.067391	0.017030	0.040134	0.133256	-0.296091	-0.313165	-0.125079	-0.121488	0.000000	-0.071226	-0.123124	0.532566	-0.215952	-0.358291	0.037105	0.000000	0.010155	0.023212	-0.011440	0.003058	0.000029	-0.007595	0.009286	0.019579	-0.021151	0.004587	0.000792	0.003250	-0.008911	-0.009939	0.013733	-0.048807	-0.013449	0.004099	0.009379	0.000000	-0.024194	0.020783	0.056481	-0.012730	-0.004972	0.001393	0.000000
-0.679947	1.069561	0.932589	0.019450	0.009764	-0.005433	0.999749	0.045716	0.082575	-0.289127	0.702236	-0.429838	-0.055805	-0.066684	0.087250	-0.234517	0.605553	-0.408001	0.067468	0.016837	0.039924	0.133499	-0.297046	-0.313455	-0.125001	-0.121303	0.000000	-0.071739	-0.122747	0.533528	-0.216189	-0.358453	0.037094	0.000000	0.009715	0.020245	-0.008096	0.002533	-0.000917	-0.002935	0.008095	0.023101	-0.017728	0.003625	0.004639	0.005925	-0.009628	-0.011241	0.011171	-0.046650	-0.015870	0.003555	0.009332	0.000000	-0.025276	0.016541	0.041415	-0.010800	-0.010066	-0.002355	0.000000
-0.679942	1.069672	0.932607	0.019601	0.009685	-0.005449	0.999746	0.045895	0.082958	-0.289271	0.702296	-0.429831	-0.055786	-0.066533	0.087685	-0.234888	0.605611	-0.407849	0.067628	0.016645	0.039684	0.133703	-0.297957	-0.313800	-0.124937	-0.121115	0.000000	-0.072237	-0.122463	0.534222	-0.216384	-0.358694	0.037011	0.000000	0.007818	0.016484	-0.005191	0.001448	0.000063	-0.002929	0.006427	0.017438	-0.013778	0.002143	0.004824	0.009752	-0.011123	-0.011671	0.009901	-0.047386	-0.018303	0.001657	0.009376	0.000000	-0.022885	0.011268	0.031042	-0.008332	-0.012496	-0.005218	0.000000
-0.679975	1.069762	0.932587	0.019691	0.009629	-0.005474	0.999745	0.046028	0.083235	-0.289335	0.702294	-0.429835	-0.055922	-0.066427	0.087947	-0.235068	0.605639	-0.407808	0.067858	0.016392	0.039457	0.133896	-0.298941	-0.314187	-0.124935	-0.120928	0.000000	-0.072654	-0.122297	0.534769	-0.216523	-0.358952	0.036886	0.000000	0.010114	0.005665	-0.011421	-0.002050	0.001572	-0.006067	0.009036	0.005754	-0.013711	0.000900	0.006481	0.008835	-0.013069	-0.011815	0.011255	-0.056003	-0.021093	-0.003882	0.009683	0.000000	-0.018257	0.006325	0.022751	-0.005220	-0.013506	-0.006573	0.000000
-0.679944	1.069909	0.932612	0.019653	0.009492	-0.005523	0.999747	0.046300	0.083184	-0.289727	0.702214	-0.429768	-0.056029	-0.066171	0.087915	-0.235437	0.605647	-0.407589	0.067982	0.016122	0.039212	0.134153	-0.300197	-0.314643	-0.125092	-0.120728	0.000000	-0.072968	-0.122210	0.535132	-0.216592	-0.359234	0.036748	0.000000	0.009272	-0.002967	-0.008384	-0.002395	0.002364	-0.014972	0.008330	0.001364	-0.009928	0.002635	0.002901	-0.000686	-0.010909	-0.010369	0.012254	-0.065134	-0.022878	-0.008830	0.008477	0.000000	-0.010844	0.001653	0.013989	-0.000506	-0.014936	-0.007295	0.000000
-0.680002	1.069970	0.932592	0.019599	0.009444	-0.005533	0.999748	0.046399	0.083116	-0.289670	0.702198	-0.429741	-0.056521	-0.066093	0.088002	-0.235465	0.605744	-0.407692	0.067831	0.015956	0.039042	0.134386	-0.301547	-0.315102	-0.125288	-0.120589	0.000000	-0.073088	-0.122230	0.535329	-0.216543	-0.359550	0.036594	0.000000	0.006450	-0.004609	0.000018	-0.000560	-0.005212	-0.008249	0.006581	-0.006866	-0.000088	0.002694	-0.005074	-0.004618	-0.008156	-0.007008	0.013220	-0.070520	-0.022681	-0.011473	0.006295	0.000000	-0.001077	-0.004259	0.008270	0.005809	-0.015345	-0.008474	0.000000
-0.680036	1.070080	0.932582	0.019467	0.009414	-0.005552	0.999751	0.046558	0.083000	-0.289727	0.702191	-0.429976	-0.056359	-0.065908	0.087641	-0.235440	0.605755	-0.407792	0.067797	0.015796	0.038931	0.134681	-0.303018	-0.315550	-0.125551	-0.120476	0.000000	-0.073011	-0.122380	0.535463	-0.216360	-0.359848	0.036409	0.000000	0.010173	-0.014013	-0.006250	0.004347	-0.009342	0.010137	0.011349	-0.019118	0.003679	-0.000221	-0.006069	-0.000688	-0.006108	-0.004857	0.016737	-0.073935	-0.021870	-0.013644	0.005224	0.000000	0.007861	-0.009236	0.002912	0.011880	-0.015289	-0.009644	0.000000
-0.680114	1.070203	0.932566	0.019279	0.009372	-0.005584	0.999755	0.046806	0.082555	-0.289920	0.702372	-0.430114	-0.056116	-0.065639	0.087237	-0.235318	0.605735	-0.407934	0.067803	0.015711	0.038848	0.135055	-0.304504	-0.315977	-0.125834	-0.120380	0.000000	-0.072774	-0.122600	0.535445	-0.216068	-0.360162	0.036208	0.000000	0.013569	-0.015612	-0.003143	0.004037	-0.004568	-0.008521	0.013642	-0.015010	0.006165	0.000994	-0.007990	-0.002780	-0.002872	-0.004037	0.019896	-0.067370	-0.020342	-0.011379	0.005253	0.000000	0.015378	-0.011746	-0.001280	0.016054	-0.014609	-0.009046	0.000000
-0.680211	1.070310	0.932543	0.019082	0.009349	-0.005685	0.999758	0.047101	0.082375	-0.289852	0.702353	-0.430159	-0.056700	-0.065363	0.087040	-0.235194	0.605794	-0.408112	0.067686	0.015681	0.038770	0.135477	-0.305713	-0.316364	-0.126006	-0.120266	0.000000	-0.072396	-0.122850	0.535412	-0.215718	-0.360432	0.036047	0.000000	0.015264	-0.012631	0.007404	-0.001477	-0.004613	-0.017175	0.015029	-0.010648	0.013509	0.001849	-0.007653	-0.004490	0.000225	-0.004548	0.022804	-0.051540	-0.018403	-0.006004	0.006968	0.000000	0.022646	-0.011808	-0.004826	0.018580	-0.014142	-0.005706	0.000000
-0.680337	1.070428	0.932539	0.018940	0.009378	-0.005753	0.999760	0.047417	0.082050	-0.289624	0.702313	-0.430299	-0.056803	-0.065038	0.086811	-0.234778	0.605809	-0.408240	0.067624	0.015720	0.038666	0.135967	-0.306566	-0.316713	-0.126074	-0.120101	0.000000	-0.071868	-0.123072	0.535252	-0.215324	-0.360727	0.035980	0.000000	0.014757	-0.015394	0.011487	0.002648	-0.011613	0.007260	0.015050	-0.010596	0.022379	-0.003135	-0.006223	0.002260	0.007028	-0.005801	0.025875	-0.033335	-0.015653	-0.000621	0.009756	0.000000	0.029665	-0.012113	-0.010028	0.021681	-0.013608	-0.002436	0.000000
-0.680477	1.070540	0.932538	0.018782	0.009428	-0.005798	0.999762	0.047691	0.081760	-0.289393	0.702459	-0.430623	-0.056409	-0.064761	0.086617	-0.234299	0.605669	-0.408361	0.067776	0.015962	0.038538	0.136512	-0.307047	-0.316990	-0.126031	-0.119876	0.000000	-0.071209	-0.123335	0.535011	-0.214851	-0.360976	0.035950	0.000000	0.010683	-0.013155	0.018734	0.005610	-0.018834	0.009880	0.011708	-0.013695	0.031888	-0.007403	-0.015722	0.005259	0.010480	-0.005969	0.027411	-0.014874	-0.011623	0.004308	0.012208	0.000000	0.035010	-0.015971	-0.011462	0.026710	-0.009742	-0.002409	0.000000
-0.680676	1.070595	0.932479	0.018626	0.009561	-0.005868	0.999764	0.047844	0.081524	-0.288875	0.702537	-0.431052	-0.056407	-0.064570	0.086263	-0.233502	0.605513	-0.408869	0.067834	0.016140	0.038427	0.137064	-0.307160	-0.317178	-0.125902	-0.119612	0.000000	-0.070467	-0.123711	0.534794	-0.214256	-0.361117	0.035883	0.000000	0.012273	-0.008425	0.029541	0.000218	-0.021933	0.001989	0.012833	-0.005324	0.037180	-0.007224	-0.014500	0.000463	0.006241	-0.004798	0.028117	0.002143	-0.007568	0.007936	0.014372	0.000000	0.037180	-0.020238	-0.015953	0.031834	-0.008203	-0.004906	0.000000
-0.680870	1.070698	0.932489	0.018563	0.009662	-0.005933	0.999763	0.048182	0.081423	-0.288211	0.702467	-0.431501	-0.056330	-0.064247	0.086404	-0.232811	0.605380	-0.408941	0.067795	0.016212	0.038346	0.137637	-0.306961	-0.317293	-0.125714	-0.119301	0.000000	-0.069722	-0.124144	0.534373	-0.213577	-0.361304	0.035753	0.000000	0.014454	-0.003848	0.036942	-0.004010	-0.020248	-0.003981	0.014384	-0.000875	0.037725	-0.006244	-0.012151	-0.005907	0.004301	-0.001064	0.030016	0.012401	-0.001688	0.007534	0.015460	0.000000	0.034341	-0.020750	-0.024705	0.032723	-0.010723	-0.006844	0.000000
-0.681091	1.070767	0.932444	0.018463	0.009777	-0.006013	0.999764	0.048422	0.081370	-0.287397	0.702377	-0.431862	-0.056567	-0.063995	0.086228	-0.231993	0.605263	-0.409355	0.067598	0.016312	0.038385	0.138264	-0.306664	-0.317245	-0.125601	-0.118994	0.000000	-0.069094	-0.124541	0.533806	-0.212947	-0.361546	0.035610	0.000000	0.012306	-0.004007	0.039096	-0.003485	-0.019862	0.001231	0.012622	-0.001390	0.044927	-0.007796	-0.017320	-0.003207	0.001103	0.005509	0.031412	0.013725	0.006080	0.002905	0.014010	0.000000	0.028011	-0.018707	-0.029546	0.029086	-0.012538	-0.006859	0.000000
-0.681298	1.070867	0.932448	0.018413	0.010018	-0.006049	0.999762	0.048674	0.081262	-0.286648	0.702328	-0.432295	-0.056280	-0.063742	0.086348	-0.231014	0.605068	-0.409634	0.067666	0.016256	0.038566	0.138894	-0.306412	-0.317050	-0.125598	-0.118740	0.000000	-0.068601	-0.124892	0.533191	-0.212414	-0.361806	0.035479	0.000000	0.013473	-0.005789	0.033977	-0.001399	-0.018256	0.002118	0.013867	-0.001822	0.043661	-0.008778	-0.016150	-0.005236	-0.000382	0.010298	0.031028	0.008472	0.011311	-0.002280	0.010838	0.000000	0.020492	-0.016690	-0.028992	0.023900	-0.010962	-0.006924	0.000000
-0.681471	1.070964	0.932409	0.018334	0.010097	-0.006142	0.999762	0.048961	0.081138	-0.286038	0.702321	-0.432592	-0.056482	-0.063440	0.086156	-0.230247	0.604912	-0.410001	0.067388	0.016296	0.038797	0.139506	-0.306326	-0.316793	-0.125692	-0.118561	0.000000	-0.068274	-0.125209	0.532646	-0.211991	-0.361984	0.035333	0.000000	0.013546	-0.003350	0.034387	0.000332	-0.019836	-0.001535	0.014362	-0.006448	0.039332	-0.008617	-0.017183	-0.006076	-0.000863	0.011962	0.027823	0.004294	0.013425	-0.004502	0.006866	0.000000	0.012767	-0.013189	-0.025772	0.016987	-0.007120	-0.004983	0.000000
-0.681689	1.071045	0.932400	0.018340	0.010292	-0.006193	0.999760	0.049216	0.081128	-0.285272	0.702341	-0.433089	-0.056342	-0.063168	0.086090	-0.229441	0.604723	-0.410321	0.067423	0.016221	0.039045	0.140006	-0.306240	-0.316513	-0.125778	-0.118466	0.000000	-0.068091	-0.125420	0.532160	-0.211734	-0.362091	0.035280	0.000000	0.014345	-0.000159	0.031295	0.002852	-0.018808	0.006672	0.014237	0.000901	0.036661	-0.010045	-0.015201	0.001723	-0.003555	0.012862	0.022227	0.002749	0.013740	-0.004487	0.002135	0.000000	0.005018	-0.008519	-0.019932	0.008395	-0.003000	-0.000911	0.000000
-0.681839	1.071151	0.932384	0.018334	0.010406	-0.006249	0.999758	0.049535	0.081132	-0.284786	0.702435	-0.433345	-0.056215	-0.062870	0.086192	-0.228780	0.604510	-0.410609	0.067457	0.016154	0.039311	0.140395	-0.306216	-0.316243	-0.125871	-0.118475	0.000000	-0.068073	-0.125549	0.531849	-0.211655	-0.362104	0.035296	0.000000	0.015328	0.009071	0.031155	-0.000983	-0.016305	-0.011130	0.014118	0.010527	0.029852	-0.008343	-0.013587	0.000928	-0.004094	0.012377	0.016256	0.003672	0.012725	-0.002727	-0.002343	0.000000	-0.002876	-0.005025	-0.010303	0.000226	0.002372	0.002102	0.000000
-0.682024	1.071209	0.932336	0.018405	0.010453	-0.006339	0.999756	0.049829	0.081491	-0.284026	0.702302	-0.433741	-0.056787	-0.062603	0.086511	-0.228247	0.604390	-0.410864	0.067461	0.016057	0.039540	0.140657	-0.306093	-0.316004	-0.125887	-0.118559	0.000000	-0.068206	-0.125621	0.531748	-0.211725	-0.361996	0.035364	0.000000	0.013208	0.015394	0.036842	-0.001995	-0.022811	-0.005268	0.012285	0.016394	0.033575	-0.007330	-0.012016	0.000213	-0.002541	0.012316	0.010752	0.009869	0.012047	0.000647	-0.004934	0.000000	-0.008863	-0.001730	-0.002052	-0.006742	0.006880	0.005454	0.000000
-0.682219	1.071285	0.932323	0.018611	0.010676	-0.006399	0.999749	0.050063	0.081748	-0.283313	0.702355	-0.434257	-0.056426	-0.062379	0.086847	-0.227437	0.604217	-0.411090	0.067466	0.016052	0.039804	0.140825	-0.305821	-0.315762	-0.125845	-0.118673	0.000000	-0.068428	-0.125619	0.531767	-0.211925	-0.361829	0.035514	0.000000	0.013587	0.014247	0.037376	-0.001128	-0.018573	-0.000590	0.012368	0.020041	0.035961	-0.008729	-0.012651	0.001971	-0.002048	0.014328	0.005891	0.011425	0.011493	0.002557	-0.007700	0.000000	-0.013970	0.000597	-0.000630	-0.012224	0.007523	0.007571	0.000000
-0.682404	1.071357	0.932308	0.018768	0.010779	-0.006451	0.999745	0.050372	0.082061	-0.282531	0.702257	-0.434484	-0.056811	-0.062109	0.087313	-0.226809	0.604041	-0.411370	0.067539	0.015975	0.040113	0.140892	-0.305636	-0.315544	-0.125784	-0.118867	0.000000	-0.068765	-0.125597	0.531722	-0.212214	-0.361695	0.035667	0.000000	0.014008	0.015095	0.032426	-0.003023	-0.019009	-0.005750	0.013144	0.017195	0.028343	-0.010088	-0.011797	0.003687	-0.006023	0.015532	0.002558	0.004879	0.010081	0.002929	-0.009852	0.000000	-0.017713	0.001306	-0.002219	-0.014871	0.006320	0.006910	0.000000
-0.682562	1.071417	0.932274	0.018946	0.010889	-0.006559	0.999740	0.050623	0.082352	-0.282016	0.702234	-0.435018	-0.056656	-0.061853	0.087535	-0.226303	0.603814	-0.411562	0.067613	0.015812	0.040425	0.140927	-0.305626	-0.315358	-0.125728	-0.119067	0.000000	-0.069136	-0.125566	0.531678	-0.212520	-0.361576	0.035791	0.000000	0.013621	0.011745	0.027555	0.000913	-0.019117	0.001470	0.013414	0.009858	0.029710	-0.008322	-0.011789	0.001106	-0.005565	0.016051	-0.000601	-0.010573	0.007636	-0.000263	-0.012827	0.000000	-0.017590	0.001837	-0.001909	-0.014556	0.005691	0.005588	0.000000
-0.682752	1.071471	0.932261	0.018981	0.010959	-0.006614	0.999738	0.050917	0.082531	-0.281429	0.702293	-0.435248	-0.056752	-0.061572	0.087707	-0.225620	0.603708	-0.411842	0.067584	0.015753	0.040755	0.140868	-0.306059	-0.315239	-0.125795	-0.119381	0.000000	-0.069468	-0.125524	0.531646	-0.212796	-0.361467	0.035890	0.000000	0.013672	0.011359	0.035760	0.000270	-0.018624	-0.004011	0.013686	0.008292	0.039040	-0.007236	-0.015818	-0.002462	-0.001806	0.017908	-0.004999	-0.029551	0.006484	-0.003864	-0.019360	0.000000	-0.013383	0.003026	0.003053	-0.011851	0.007056	0.004728	0.000000
-0.682901	1.071535	0.932202	0.019040	0.011167	-0.006704	0.999734	0.051170	0.082806	-0.280585	0.702245	-0.435763	-0.056816	-0.061306	0.087867	-0.224742	0.603524	-0.412195	0.067515	0.015739	0.041142	0.140727	-0.306808	-0.315099	-0.125883	-0.119841	0.000000	-0.069672	-0.125445	0.531800	-0.212994	-0.361294	0.035980	0.000000	0.014704	0.011765	0.040415	-0.001302	-0.025060	0.003950	0.016139	0.000576	0.041949	-0.010762	-0.015313	-0.002384	-0.003399	0.016916	-0.006977	-0.037339	0.005036	-0.002793	-0.022151	0.000000	-0.008357	0.005271	0.014105	-0.008691	0.010847	0.004912	0.000000
-0.683057	1.071625	0.932199	0.019129	0.011397	-0.006799	0.999729	0.051505	0.083002	-0.279812	0.702241	-0.436251	-0.056594	-0.060926	0.087730	-0.223942	0.603277	-0.412454	0.067488	0.015617	0.041432	0.140589	-0.307553	-0.315037	-0.125907	-0.120267	0.000000	-0.069802	-0.125313	0.532210	-0.213144	-0.361033	0.036087	0.000000	0.016660	0.008010	0.032858	-0.000487	-0.013608	0.004060	0.016712	0.007128	0.034096	-0.008687	-0.004669	-0.003753	-0.005957	0.009664	-0.004587	-0.040225	-0.000433	-0.002540	-0.018957	0.000000	-0.008937	0.008018	0.017940	-0.009475	0.011607	0.005493	0.000000
-0.683191	1.071696	0.932218	0.019144	0.011481	-0.006879	0.999727	0.051837	0.083126	-0.279271	0.702226	-0.436307	-0.056654	-0.060637	0.088152	-0.223378	0.603177	-0.412381	0.067365	0.015501	0.041528	0.140544	-0.308417	-0.315116	-0.125984	-0.120599	0.000000	-0.070029	-0.125125	0.532518	-0.213373	-0.360830	0.036200	0.000000	0.015103	0.008529	0.033743	-0.000754	-0.011136	-0.003017	0.014782	0.011953	0.033374	-0.006649	-0.007075	-0.005611	-0.005393	-0.000586	-0.000446	-0.038993	-0.007563	-0.002897	-0.012720	0.000000	-0.013103	0.009531	0.011547	-0.012693	0.008535	0.004988	0.000000
-0.683375	1.071737	0.932174	0.019270	0.011671	-0.006988	0.999722	0.052109	0.083343	-0.278462	0.702211	-0.436696	-0.056714	-0.060335	0.088208	-0.222607	0.603011	-0.412737	0.067264	0.015401	0.041408	0.140571	-0.309112	-0.315340	-0.126022	-0.120775	0.000000	-0.070327	-0.124932	0.532672	-0.213652	-0.360692	0.036286	0.000000	0.019159	0.007523	0.049400	-0.001720	-0.025201	-0.000046	0.019821	0.007938	0.048221	-0.006589	-0.016720	-0.011845	-0.007902	-0.010251	0.004757	-0.030183	-0.014503	-0.002118	-0.002731	0.000000	-0.013556	0.008982	0.003752	-0.012382	0.005524	0.002587	0.000000
-0.683586	1.071824	0.932162	0.019292	0.011935	-0.007128	0.999717	0.052603	0.083427	-0.277295	0.702157	-0.437315	-0.056656	-0.059844	0.088469	-0.221449	0.602913	-0.413050	0.066891	0.015185	0.041118	0.140734	-0.309624	-0.315696	-0.126069	-0.120709	0.000000	-0.070571	-0.124765	0.532668	-0.213868	-0.360609	0.036303	0.000000	0.021962	0.004987	0.052647	-0.003771	-0.028317	0.004101	0.022399	0.008206	0.052071	-0.007133	-0.014327	-0.016967	-0.010084	-0.017373	0.008619	-0.019937	-0.020619	-0.000586	0.007104	0.000000	-0.011510	0.008351	-0.005922	-0.009048	0.001761	-0.000731	0.000000
-0.683772	1.071897	0.932148	0.019346	0.012212	-0.007270	0.999712	0.052988	0.083542	-0.276356	0.702060	-0.437829	-0.056550	-0.059439	0.088537	-0.220524	0.602726	-0.413311	0.066585	0.014998	0.040713	0.140916	-0.309910	-0.316164	-0.126046	-0.120491	0.000000	-0.070787	-0.124597	0.532435	-0.214014	-0.360622	0.036257	0.000000	0.016856	0.003183	0.047451	-0.006640	-0.021695	-0.001738	0.016965	0.003034	0.047773	-0.009409	-0.014798	-0.006389	-0.004632	-0.021769	0.008435	-0.013456	-0.023895	0.001347	0.012062	0.000000	-0.008937	0.008627	-0.016420	-0.005285	-0.002855	-0.003534	0.000000
-0.683989	1.071945	0.932131	0.019360	0.012366	-0.007342	0.999709	0.053277	0.083555	-0.275397	0.701891	-0.438183	-0.056725	-0.059166	0.088591	-0.219538	0.602537	-0.413642	0.066635	0.015000	0.040247	0.141071	-0.310162	-0.316652	-0.126015	-0.120226	0.000000	-0.070929	-0.124420	0.532011	-0.214080	-0.360723	0.036162	0.000000	0.016705	-0.000313	0.045091	-0.011042	-0.016290	-0.008513	0.017062	-0.002649	0.047251	-0.010242	-0.014803	-0.002800	-0.001954	-0.022717	0.006016	-0.018332	-0.024927	-0.000649	0.011266	0.000000	-0.004605	0.009365	-0.019899	-0.002437	-0.005098	-0.004065	0.000000
